	alamat	judul	
1	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Soal Penegakan Prokes dan Vaksinasi, Jokowi Turut Sampaikan Terima Kasih pada Pemuka Agama	
2	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Tersangka Kasus Korupsi Asabri Meninggal, Kejari Jaktim Bakal Hentikan Tuntutan	
3	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Jokowi: Mari Bergandengan Tangan, Rapatkan Barisan, Bersama-sama Hadapi Pandemi Covid-19	
4	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Zikir dan Doa Kebangsaan 76 Tahun Indonesia, Wapres Ajak Masyarakat Syukuri Kemerdekaan	
5	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Menag: Semoga Pandemi Lekas Berakhir dan Kita Dapat Hidup Normal Kembali	
6	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Akidi Tio, Rp 2 Triliun, dan Pelecehan Akal Sehat Para Pejabat 	
7	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Peringatan HUT ke-76 RI, Pemerintah Imbau Pasang Bendera Merah Putih 1-31 Agustus	
8	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	UPDATE 1 Agustus: 20.673.079 Orang Sudah Divaksin Covid-19 Dosis Kedua	
9	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	UPDATE 1 Agustus: 30.738 Kasus Baru Covid-19 Tersebar di 34 Provinsi, Jawa Tengah Terbanyak	
10	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Politikus PAN: Tidak Boleh Lagi Ada Alasan Vaksin Covid-19 Kosong	
11	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	UPDATE 1 Agustus: Ada 535.135 Kasus Aktif Covid-19 Di Indonesia	
12	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	UPDATE 1 Agustus: Jawa Tengah Catatkan Penambahan Tertinggi Kasus Pasien Covid-19 Meninggal Dunia	
13	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Syarat Vaksinasi Covid-19 untuk Pelonggaran Aktivitas Diprediksi Tingkatkan Minat Masyarakat untuk Divaksinasi	
14	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	UPDATE: Tambah 178.375 Spesimen Diperiksa Dalam 24 Jam Terakhir	
15	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=1	Kemenkes Sebut Varian Delta Menyebar Hampir Merata di Seluruh Indonesia	
16	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	UPDATE 1 Agustus: Kasus Suspek Covid-19 Tercatat 280.518 Orang	
17	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	UPDATE 1 Agustus: Bertambah 39.446, Pasien Covid-19 Sembuh Jadi 2.809.538 Orang	
18	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	UPDATE 1 Agustus: Jumlah Pasien Covid-19 yang Meninggal Dunia Mencapai 95.723 Orang	
19	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	UPDATE 1 Agustus: Bertambah 30.738, Kini Ada 3.440.396 Kasus Covid-19 di Indonesia	
20	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	Survei Litbang Kompas Ungkap 82,2 Persen Masyarakat Setuju KPU Sederhanakan Surat Suara	
21	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	Wacana Vaksinasi Covid-19 Jadi Syarat Pelonggaran Aktivitas di Tengah Kelangkaan Stok Vaksin di Daerah	
22	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	Dalam 10 Hari, Pos Indonesia Sukses Salurkan BST Kemensos kepada 7,6 Juta KPM	
23	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	KPU Belum Putuskan Akan Gunakan Model Surat Suara Seperti Apa untuk Pemilu 2024	
24	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	MAKI Sesalkan Jaksa Pinangki Belum Dieksekusi ke Lapas Wanita	
25	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	MAKI Nilai Ada Perbedaan Perlakuan Antara Jaksa Pinangki dan Terpidana Lain	
26	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	FSGI: Satgas Covid-19 Daerah Tak Maksimal Awasi Sekolah yang Gelar Pembelajaran Tatap Muka	
27	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	Kedatangan Vaksin Covid-19 Tahap 32 dan 33, Menko PMK: Amankan 440 Juta Dosis 	
28	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	Soal Fasilitas Isoman Hotel Untuk Anggota DPR, Pengamat Sebut Jangan Permainkan Kebijakan	
29	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	3,5 Juta Dosis Vaksin Moderna Pemberian Amerika Serikat Tiba di Indonesia	
30	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=2	Koalisi Lapor Covid-19 Minta Kemendikbud Ristek Tunda Belajar Tatap Muka	
31	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	Rencana Fasilitas Isoman Anggota DPR, Formappi: Mereka Sedang Bangung Tembok Pembatas dengan Rakyat	
32	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	Ketua DPR Minta Polri Tindak Tegas Mafia Obat Terapi Covid-19	
33	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	KPU Simulasikan 6 Model Surat Suara untuk Pemilu 2024	
34	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	Lapor Covid-19 Terima 29 Laporan Sekolah Gelar Belajar Tatap Muka Selama Juli	
35	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	Politisi Gerindra Bantah Wacana Pemberian Fasilitas Isoman di Hotel Bagi Anggota DPR	
36	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	[POPULER NASIONAL] Respons Budi Arie Usai Dilaporkan ke Polisi | Kasus Covid-19 Bertambah 37.284	
37	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	Tersangka Korupsi Asabri Ilham Wardhana Siregar Meninggal	
38	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	UPDATE: Total 3,4 Juta Kasus Covid-19 di Indonesia, Angka Kematian Masih Tinggi	
39	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
40	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
41	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
42	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
43	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
44	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
45	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=3	NA	
46	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
47	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
48	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
49	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
50	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
51	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
52	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
53	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
54	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
55	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
56	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
57	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
58	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
59	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
60	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=4	NA	
61	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
62	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
63	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
64	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
65	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
66	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
67	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
68	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
69	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
70	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
71	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
72	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
73	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
74	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
75	https://indeks.kompas.com/?site=nasional&date=2021-8-1&page=5	NA	
76	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Begini Tanggapan Dewas KPK tentang Temuan Ombudsman Terkait TWK KPK	
77	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Menkes: RI Akan Terima 258 Juta Dosis Vaksin dari Agustus hingga Desember	
78	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Luhut Akui Reproduksi Kasus Covid-19 di Indonesia Belum Bisa Dibilang Terkendali	
79	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Ini Konstruksi Perkara yang Jerat Rudi Hartono, Tersangka Kasus Pengadaan Lahan di Munjul	
80	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Luhut Klaim Kasus Covid-19 Turun 50 Persen karena PPKM	
81	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Menkes: Baru 22 Persen Vaksin yang Diterima, Sisanya pada Agustus-Desember	
82	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Jokowi: Dalam Kondisi Apapun, Protokol Kesehatan adalah Kunci	
83	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Luhut: PPKM Level 4 Diterapkan di Daerah yang Kasus Kematiannya Naik	
84	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Luhut: Sudah Kami Siapkan 49.000 Tempat Tidur Isolasi Terpusat di Jawa-Bali	
85	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Kasus Covid-19 dan Kematian Tinggi, 4 Daerah Jadi Perhatian Khusus Pemerintah Pusat	
86	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	 Luhut: Varian Delta Sangat Cepat Membuat Saturasi Oksigen Pasien Covid-19 Menurun	
87	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Luhut Klaim Pemenuhan Oksigen dan Obat Semakin Membaik	
88	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Anggota DPR Minta Distribusi Vaksin Merata di Setiap Daerah	
89	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	PPKM Level 4 Diperpanjang, Jokowi Pastikan Penyaluran Bansos Dipercepat	
90	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=1	Jokowi Minta Masyarakat Tetap Waspada meskipun Kasus Harian Covid-19 Mulai Menurun	
91	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Jokowi: Gas dan Rem Harus Dinamis Sesuai Perkembangan Covid-19	
92	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Jokowi: Kita Tak Bisa Buat Kebijakan Pembatasan yang Sama dalam Durasi Panjang	
93	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Terbitkan Edaran, Kemenkes Izinkan Vaksinasi Covid-19 untuk Ibu Hamil 	
94	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	PPKM Level 4 Diperpanjang, Jokowi Klaim Kasus Covid-19 Turun	
95	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Jokowi: Penanganan Covid-19 Bertumpu pada 3 Pilar Utama	
96	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Kemenag Salurkan Rp 3,62 Triliun untuk BOS Madrasah Tahap I	
97	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Soal Temuan Ombudman Terkait TWK, Ketua KPK: Kami Akan Ambil Sikap	
98	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	RI Rentan Radikalisme, Gus Halim Ingin UIN Walisongo Jadi Benteng Pancasila	
99	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Cerita Greysia-Apriyani kepada Jokowi, Akui Deg-degan Saat Set Pertama	
100	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	BREAKING NEWS: Jokowi Umumkan Perpanjang PPKM Level 4 hingga 9 Agustus	
101	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Menkes: 72 Juta Dosis Vaksin Tiba pada Agustus, Vaksinasi Bisa Dipercepat	
102	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Video Call dengan Greysia/Apriyani, Jokowi: Saya Senang Banget dan Bangga	
103	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Operasi Aman Nusa II Berakhir Malam Ini, Dilanjutkan dengan KRYD	
104	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	UPDATE 2 Agustus: 20.934.425 Orang Sudah Divaksin Covid-19 Dosis Kedua	
105	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=2	Marak Banner Politisi Ucapkan Selamat ke Greysia/Apriyani, Pengamat: Jangan Dompleng Kemenangan Atlet	
106	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	Sebelum Dipulangkan, 60 Orang Pekerja Migran Bermasalah dari Malaysia Divaksin Covid-19	
107	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	Kasus Covid-19 di Luar Jawa Naik, Menkes: Secara Nasional Terlihat Ada Penurunan	
108	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	Anggota DPR: Jangan karena Kejar Terget Vaksinasi, Prokes Diabaikan	
109	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	LIVE STREAMING: Pernyataan Jokowi soal Kelanjutan PPKM Level 4	
110	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	Saudi Buka Umrah, Kemenag Sebut Asosiasi PPIU Sepakat Prioritaskan Penanganan Covid-19	
111	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE: Sebaran 1.568 Kasus Kematian Covid-19, Paling Tinggi di Jatim	
112	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	KPK Tahan Tersangka Rudi Hartono Iskandar Terkait Pengadaan Lahan di Munjul	
113	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	Menkes: Pesan Presiden, Vaksinasi di 7 Provinsi Jawa-Bali Harus Dipercepat	
114	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE: Spesimen yang Diperiksa Jeblok, Hanya 151.216, Positivity Rate Versi PCR 39,48 Persen	
115	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	Gus Menteri Minta Mahasiswa Tingkatkan Produktivitas	
116	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE 2 Agustus: Tambah 32.807, Pasien Covid-19 Sembuh Jadi 2.842.345 Orang	
117	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE 2 Agustus Ada 109.374 Suspek Terkait Covid-19	
118	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE 2 Agustus: Ada 523.164 Kasus Aktif Covid-19 di Indonesia	
119	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE 2 Agustus: Sebaran 22.404 Kasus Baru Covid-19, Tertinggi Jawa Tengah	
120	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=3	UPDATE 2 Agustus: Tambah 1.568, Kasus Kematian Covid-19 Jadi 97.291	
121	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Di Depan Hakim MK, Evi Novida: Saya Masih Dianggap Penjahat Pemilu	
122	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Pinangki Akhirnya Dieksekusi ke Lapas Anak Wanita Tangerang	
123	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Menkes: Kasus Kematian Covid-19 di DKI dan Jabar Sebagian Besar Belum Divaksin	
124	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	UPDATE: Tambah 22.404 Orang, Kasus Covid-19 Indonesia Capai 3.462.800	
125	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Kemendikbud Ristek: Vaksin Merah Putih Akan Diuji Praklinis pada 8 Ekor Monyet	
126	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Komisi X Minta Kemenpora Tak Tunda Pemberian Bonus ke Peraih Medali Olimpiade	
127	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Panglima TNI Minta Warga Alami Demam Segera Periksa ke Puskesmas	
128	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Sidang Etik Lili Pintauli Digelar Besok, Novel Harap Dewas Tak Membela atau Menutupi	
129	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	AMM Ke-54, Menlu RI Dorong ASEAN Beri Bantuan Kemanusiaan ke Palestina hingga Soroti Situasi Laut China Selatan	
130	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Uji Materi UU KPK, MK Minta Pemohon Detailkan Legal Standing	
131	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Menlu RI Sebut Tak Ada Perkembangan Signifikan dari 5 Points of Consensus Terkait Myanmar	
132	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Menkes: Jangan Tunggu Lama, Saturasi Oksigen di Bawah 94 Persen Harus ke RS	
133	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Perhimpunan Tionghoa Buka Posko Tabung Oksigen Gratis untuk Warga Jabodetabek	
134	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Menkes Jelaskan soal Ketimpangan Distribusi Vaksin Covid-19	
135	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=4	Red Notice Telah Diterbitkan, Nama Harun Masiku Tak Ada di Situs Interpol	
136	https://indeks.kompas.com/?site=nasional&date=2021-8-2&page=5	Duduk Perkara Kisah Akidi Tio, Disebut Akan Sumbangkan Rp 2 Triliun hingga Berujung pada Status Tersangka	
